,text,label
22,കെവിൻ ഒന്നും അറിയാത്ത ഒരു മണ്ടൻ ,Non_hope_speech
23,enthu manoharamaya nadakkatha sopnam ,Non_hope_speech
24,salsabeel ibrahim തനിക്ക് അറിയുന്നത് മാത്രം വിശ്വസിക്കുന്നത് ശരിയല്ലല്ലോ ഇപ്പോൾ എനിക്ക് ശരിയാണെന്ന് തോന്നുന്ന അറിവുകൾ തെറ്റായിരുന്നെന്ന് വേറൊരാൾ തെളിവ് സഹിതം കൊണ്ടുവന്നാൽ മാറിചിന്തിക്കുവാനും എന്റെ വിശ്വാസം മാറ്റുവാനും ഞാൻ തയ്യാറാണ് പക്ഷെ നിങ്ങളോ തഥാസ്തുചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ,Non_hope_speech
25,uff china mon vannallo ,Non_hope_speech
26,ഇത് ഞാൻ കണ്ടുപിടിക്കുന്നത് ഒന്നുമല്ല പഠിക്കുന്നതാണ് icmr ന്റെയും യുടെയും സൈറ്റുകളിൽ ഞാൻ പറഞ്ഞ കാര്യങ്ങൾ എല്ലാമുണ്ട് ,Non_hope_speech
27,eaath myranada ethinokke dislike adichee ,Non_hope_speech
28,ചോദ്യം ചോദിക്കാൻ വന്നവൻ വൻ ദുരന്തമായല്ലോ ,Non_hope_speech
29,സാധാരണ ഓപ്പോസിറ്റ് വന്നിരിക്കുന്നവർ സൂപ്പർ ആണ് ഇവൻ ഒരു മാതിരി ,Non_hope_speech
30,nigal nigalde ishtathinu jeevik bakki ellavare eth prolsahipikaruth athre ellu ,Non_hope_speech
31,കമന്റ് വായിച്ചപ്പോൾ മനസിലായത് പുരോഗമനമായ വലിയ സമൂഹം നമുക്ക് ചുറ്റുമുണ്ട് എന്ന് ഇത്തരം വലിയ മുന്നേറ്റങ്ങളെ സ്വാഗതം ചെയ്യുന്ന സമൂഹത്തെ കാണുമ്പോൾ സന്തോഷം തോന്നുന്നു ,Hope_speech
32,എനിക്ക് തോന്നുന്നു എന്റെ ഫോൺ restore ചെയ്യുന്നതാണ് നല്ലതെന്നുnചൈന നമ്മളെ ഇങ്ങനെ വിഴുങ്ങാൻ അനുവധിക്കാരുതായിരുന്നുnപകരം എന്താണ് മുന്നോട്ടു വയ്ക്കാൻ ഉള്ളത് ,Non_hope_speech
33,covid19 il ന്നു ലോക ശ്രദ്ധ തിരിച്ച് വിടാൻ ഉള്ള ഒരു നീക്കം കൂടി ആയിരിക്കണം boycott china ,Non_hope_speech
34,happy wedding anniversary suryamma ishankkaaaഅടുത്ത മാതൃദിനത്തിൽ ഒരു കുഞ്ഞുവാവയെ ദൈവം നൽകട്ടെ പ്രാർത്ഥനകൾ ദൈവം കേട്ടു ചികിത്സകൾ ഫലം കാണട്ടെ ,Hope_speech
35,njan atee kanaarullu love ,Non_hope_speech
36,shafeer p chettan aa poradan ulla vishayangalil ellam poradunnundenn vijarichotte ith aarum angeekarikkilla ennonnillasupreme court oke angeekarichathanuavarum manushyaranu avarde prasnangalum prasnangl thanne aanu nith india aanu ennoke parnjilleaa india il ethoru individual num equality oru fundamental right aanunavaru nannayi jeevikkunnenki enthina ningalkk ithra problem ,Hope_speech
37,thrissur dist thrikkur ,Non_hope_speech
38,eenbendhamnorikalumnfamilys happy aakillanpinnensocialnivarnyettadukunna kuttikalodu cheyunna valiya pavm aayirikkumnso pls suport samilier casesnthankslord ,Non_hope_speech
39,thanks ndas kottara nkottara film house ,not-Malayalam
40,myree anu ee nattil kundanmare valaran anuvathikaruth avanmar ee nadu mudekum entte friend oru devasam basil pokuvayerunnu appo oru 60 age olla oru kudan avantta aduth vanirunnu enitt avantta andiyil kayari pidichu avan appo thanna ayalude karanam nokki onnu koduthu ethupole kure pooran kudan mare ond namuda nattil chariya pillare ee kudanmare force chaythu sex chayepekum avar aa pillerude life nashipekum ee kudanmareuda karanam adechu polikanam athupole thanne lesbiyansnum force sex cheyunath nirthanam ,Non_hope_speech
41,ഈ കെവിൻ ഇത് എന്താ പറയുന്നത് ,Non_hope_speech
42,hello nu pakaram etha best ,Non_hope_speech
43,oru problem um illa privacy aanenkil chinese brands ozhivaakkunnathaan nallath ,Non_hope_speech
44,best friends ,not-Malayalam
45,r blessed innu ithokke manasilakkan njagale polullavark kazhiyum ,Hope_speech
46,uc യും xender ഉം കളഞ്ഞുഇന്ത്യ apps നെ പറ്റി ഒരു വീഡിയോ ചെയ്യുമോ ,Non_hope_speech
47,pubg ozhich baakki ellam uninstalled 1 rated ,Non_hope_speech
48,salman faris pakshe manassilaayikkollum eppoozhenkilum annaram padicchoolum ,Non_hope_speech
49,വൈറസ് വെറുതെ വായുവിൽ നിൽക്കില്ല ചുമയിലും തുമ്മലിലും പുറത്തുവരുന്ന സ്രവങ്ങളിൽ കൂടി അന്തരീക്ഷത്തിൽ എത്തുന്ന വൈറസുകൾ ആ സ്രവങ്ങൾ ബാഷ്പമായി പോകുന്നത് വരെ നിലനിൽക്കും അത് കഴിഞ്ഞാൽ നശിക്കും ,Hope_speech
50,gem sree aarkariyam ,Non_hope_speech
51,yea bro ,not-Malayalam
52,,not-Malayalam
53,ee coronakalathu ellavarum helmetmask glows nirbandamakkanam god natural ,Hope_speech
54,ingnethe mind set illa penpillere ketteeet ninglk onnum nadakkilaadivorce um case umaayi kalam kazhikkmthts ,Non_hope_speech
55,sahajeevikale avarde vishamathakalum budhimuttum kandarinj accept cheyyan pattatha thanne evde kondu poyi chikilsichaal sheriyavum ,Hope_speech
56,r വൃത്തികേടുകൾ പ്രോത്സാഹിപ്പിക്കുന്നത് ആണോ ഡേ തന്റെ ഒക്കെ വിവരം ഊളെ ,Non_hope_speech
57,ചില ഓളികൾ ആപ്പ് ഡിലീറ്റ് ചെയ്യാം ഫോൺ തല്ലിപ്പൊട്ടിക്കും എന്നൊക്കെ പറയുന്നു nനമ്മൾ ആൾറെഡി പെയ്ഡ് ചെയ്ത സാധനം നമ്മുടെതാണ് അത് തല്ലിപ്പൊട്ടിച്ചിട്ടല്ല പ്രധിഷേധിക്കൽ ഇനി മുതൽ ചൈനീസ് ഐറ്റംസ് മേടിക്കില്ല എന്ന് വേണമെങ്കിൽ തീരുമാനിക്കാം nwe powerfulnഇന്ത്യൻ ആർമി എല്ലാത്തിനും പകരം ചോദിക്കും nനമ്മൾ എല്ലാവരും ഹിന്ദു മുസ്ലിം ക്രിസ്ത്യൻ ദളിതൻ ആദിവാസി ജൈനൻ എന്ന് പറഞ്ഞു കലഹിക്കാതെ ഒറ്റക്കെട്ടായി നിൽക്കാം ,Non_hope_speech
58,du റെക്കോർഡറിന് പകരം ഏതെങ്കിലും നല്ല ആപ്പ് ഉണ്ടോ ,Non_hope_speech
59,സ്വര്ഗ രതി ഒരു പ്രശ്നവും ഇല്ല അങ്ങനെ ആണ് ദൈവം അവരെ ജനിപ്പിച്ചത് അവരുടെ തെറ്റാണോ നമ്മുടെ കാഴ്ച്ച പാട് ആണ് മാറ്റേണ്ടത് ,Hope_speech
60,mandatharam motham paranj rajavine pole irutham aaarum kaanathe pokaruth soorthukkalekaanathe pokaruth ,Non_hope_speech
61,ഗേ ലെസ്ബിയൻ ട്രാൻസ് ഇതും മൂന്നും മൂന്നാണ്nnnഗേ ലെസ്ബിയൻ ആയവർക്ക് സ്വന്തം ലിംഗത്തോട് തന്നെ സ്നേഹം തോന്നുന്നുഅവർ ഒരിക്കലും sex മാറാൻ ഇഷ്ടപ്പെടുന്നില്ലtrans അങ്ങനെ അല്ലഒരു ആണിന്ടെ ശരീരത്തിൽ തെറ്റായി ഒരു സ്ത്രി ജനിക്കുകയാണ് nnhomosexual ജീനിന്ടെ കളിയും ട്രാൻസ് hormon ന്ടെ കളിയുമാണ് ,Hope_speech
62,കറുത്ത കോട്ടിട്ടവൻ എന്താണ് പറയുന്നതെന്ന് അവന് തന്നെ അറിയുന്നില്ല പാവം ,Non_hope_speech
63,പള്ളി പ്രമാണം മാറ്റി എഴുതണമെങ്കിൽ അത് തന്നെ ചെയ്യണം ,Non_hope_speech
64,സ്നേഹത്തിനു എന്തുമറ സ്നേഹിച്ചുജീവിക്കുമരിക്കും വരെ സ്നേഹം കൈ വിടാതെ ഒന്നിച്ചു ജീവിക്കുകോട്ടിട്ട ആൾ എന്തിനു വന്നുകെവിൻസ്നേഹമാണിത്അരുൺ താങ്കൾ ആണ് ശെരികറുത്ത കൊട്ടിട്ട ആൾ പൊട്ടൻ ആണോസമൂഹത്തിനു എന്തു സംഭവിക്കാൻ ആണ്മനുഷ്യൻ ആണ്അതിൽ മനസ്സു ഉണ്ട് ,Hope_speech
65,dubsmash നെ എല്ലാവരും മറന്നു അല്ലേ ,Non_hope_speech
66,എന്താണ് അറിയണ്ടേ പറയാം ,Non_hope_speech
67,friendship ennodu kuttukudumo ,Non_hope_speech
68,anees hamza ningale paranjittu karyamillanningalodu enikku sahathapam mathrameyulloo nnjan ee paranja biologyum geneticsum medicinum psychiatryum ellamnpadichittunduathellam enthanennu manassilakkiyittum ullathu kondanu parayunnathu ,Non_hope_speech
69,ഏതാ ഈ കോട്ടിട്ട പൊട്ടൻ ,not-Malayalam
70,infrmtv ,not-Malayalam
71,നമസ്കാരം nഒരു doubt ഉണ്ട്nഇരുന്നിട്ട് എണ്ണീക്കുന്ന സമയത്ത് കാൽമുട്ടിൽ നിന്നും എല്ല് നുറുങ്ങുന്ന സൗണ്ട് വരുന്നത് യൂറിക്ക് ആസിഡ് കൂടുതൽ ഉള്ളത് കൊണ്ടാണോ അതോ വേറെ ഏതെങ്കിലും അസുഖം ആണോ ,Non_hope_speech
72,ഇവന്മാരെ ഒകെയ് ആണ് തടങ്കൽ പാളയത്തിൽ കൊണ്ട്പോയി ഇടേണ്ടത് വാണങ്ങൾ ,Non_hope_speech
73,പാകിസ്ഥാനിലോട്ട് പൊക്കുടേ തീവ്രവാദി സുഡാപ്പികളെ ,Non_hope_speech
74,ഇവരു രണ്ടുപേരോടും എനിക്ക് ബഹുമാനമുണ്ട് പക്ഷേ ഓഡിയൻസ് എന്ന രീതിയിൽ കാശു കൊടുത്ത് കൈയടിപ്പിക്കാൻ കുട്ടികകള കൊണ്ടുവന്നതിനെ ഞാൻ ശക്തിയുക്തം എതിർക്കുന്നു കുട്ടികൾക്ക് പകരം ഒരു മുപ്പതു വയസിനു മുകളിലുള്ളവരെ ആയിരുന്നു കൊണ്ടുവരേണ്ടിയിരുന്നത് ,Non_hope_speech
75,ente makanum ithupole nalla arivum attitude um ondayal kollamarunnu asooya thonnunnu aswinte ammayodu ,Hope_speech
76,evaril aru evarude pingamiku genmam nalkum ,Non_hope_speech
77,ഒരുപാട് തെറ്റ്‌ ധാരണകൾ ഉണ്ടായിരുന്നു ഇവരെ കുറിച്‌ അതെല്ലാം മാറിക്കിട്ടി നിഷ്കളങ്കമായ മനസുള്ളവരാണ് ഇതുപോലുള്ളവർ എന്ന് മനസിലായി ശെരിക്കും കണ്ണ് നിറഞ്ഞു ,Hope_speech
78,keerthana biju 9562241004 lesibean ,Non_hope_speech
79,ente malappuram അറിയാം എയ്ഡ്‌സ് എന്നരോഗം ആദ്യമായി സ്ഥിരീകരിച്ചത് സ്വർഗാനുരാഗികളിൽ ആയിരിക്കാം പക്ഷെ hiv വൈറസ് മനുഷ്യനിൽ എത്തിയത് കുരങ്ങുകളിൽ നിന്നാണ് സുഹൃത്തേ മാത്രമല്ല സ്വർഗാനുരാഗികൾക്കു മാത്രമേ ഈ രോഗം ഉണ്ടായിട്ടുള്ളൂ എന്നും ഞാൻ കരുതുന്നില്ല ,Hope_speech
80,മുട്ടനാടിന്റെ ഇടിയിൽ ചോര കുടിക്കാൻ വേണ്ടിയുള്ള പരിപാടി ,Non_hope_speech
81,സൂര്യമയുടെ സംസാരം കേട്ടിട്ട് കരഞ്ഞു ഞാൻ ,Hope_speech
82,thank dr ,not-Malayalam
83,enthinennariyilla karanjupoysooryammayouare grate ,Hope_speech
84,k ,not-Malayalam
85,അത് ഞമ്മളാണ് ,Non_hope_speech
86,80 percentage ,not-Malayalam
87,alarji vedio cheyyumo ,Non_hope_speech
88,finland il ano ,Non_hope_speech
89,രാജു ചില പോൾ ഗേ കളെ ചൂഷണം ചെയ്യുന്നഎന്നാൽ സ്ത്രീ യെ യും ടു ഇൻ വൺ ഗണത്തിൽ പെടുന്നു ,Non_hope_speech
90,കണ്ണ് നിറഞ്ഞു മോളേ സന്തോഷമായിരിക്കു രണ്ടാളും ,Hope_speech
91,abhilash devadas ,not-Malayalam
92,ഇതൊരു മാനസിക വൈകല്യമല്ലേ ,Non_hope_speech
93,sharafudheen sharaffu mm ,Non_hope_speech
94,ethaa aah coat itta mandan ,Non_hope_speech
95,njan innale kidannurangeetilla man innenganaanaavo entho nattapaathirak idanaenthanaavo face monocle starstruck ,Non_hope_speech
96,കൊറോണ വൈറസ് ശരീരത്തിൽ വന്നാൽ ഇരട്ടി കുമോ ,Non_hope_speech
97,ravi kumar ippo enthu paraunnado korona vannappol ,Non_hope_speech
98,പ്രായപൂർത്തിയായ രണ്ടു മനുഷ്യർക്കിടയിൽ പരസ്പര സമ്മതത്തോടെയുള്ള ബന്ധങ്ങളെപ്പറ്റി ആണ് ചർച്ച നടക്കുന്നത് അതിൽ മൃഗങ്ങൾക്കോ മറ്റ് ജീവികൾക്കോ എന്ത് സ്ഥാനമാണുള്ളത് ഉള്ളത്nnഈ തോതിൽ വിവാഹം ചെയ്യാനുള്ള അനുവാദം എന്നതിനെ നിങ്ങൾ നിങ്ങൾ ബലാത്സംഗം ചെയ്യാനുള്ള അനുവാദം എന്നായിരിക്കുമല്ലോ മനസ്സിലാക്കി കാണുക മുഖാമുഖം എന്ത് നാറിയ വളച്ചൊടികലാണിത് ,Hope_speech
99,pathu p ഞാന് ആരെയും ചൊറിഞ്ഞിട്ടില്ലnതെറ്റായ ഒരു കാര്യം ആരു പറഞ്ഞാലും മാന്യമായി അത് തിരുത്തിക്കൊടുക്കും ,Hope_speech
100,സത്യമാണ് ഷെയർ ചാറ്റിൽ അനോണിമസ് ചാറ്റിൽ ബോയ് ന്നു പറഞ്ഞാൽ ചില ബോയ്സ് age ഒക്കെ ചോദിക്കും പിന്നീട് അവന്മാർ മോശമായി സംസാരിക്കും ഒരുപാട് ബോയ്‌സിനെ ഇങ്ങനെ കണ്ടിട്ടുണ്ട് ഇവർക്ക് ഇതിലിന്നു എന്ത് സുഖമാണ് കിട്ടുന്നെ എന്ന് മനസ്സിലാവുന്നില്ല മുഖാമുഖം ,Non_hope_speech
101,suryamma നമ്പർ തരോ എനിക്ക് സംസാരിക്കാൻ plz ,Non_hope_speech
102,pubg എന്ത് ചെയ്യും ,Non_hope_speech
103,enkil kure troll varum ,Non_hope_speech
104,aaa kottitta pottane irakkividu ,Non_hope_speech
105,baki ellam ok pubg ,Non_hope_speech
106,white voice super ,not-Malayalam
107,surya ishaan thankuuu dearr ,not-Malayalam
108,ആ കെവിൻ വന്നിരുന്നതോടെ കാണാനുള്ള താല്പര്യം പോയി ,Non_hope_speech
109,avarea avarude vazhiku viduenthallam karyagalund ee samuhathil parayan ,Non_hope_speech
110,38 minute vendi vannu ah judge onnu mindan ,Non_hope_speech
111,kut san nigale njan edhenkilm theri paranjo illallo pinne endhina teri prayunnad ,Non_hope_speech
112,megha jain wowww genius ,not-Malayalam
113,ഇന്നത്തെ പുലരിയിൽ വിവാഹ വർഷത്തിലേക്ക് സ്നേഹ ലാളനയോടെ കാലെടുത്ത് വെക്കുന്ന എന്റെ പ്രീയ സഹോദരനും സഹോദരിക്കും പരസ്പര സ്നേഹവും ,Hope_speech
114,avatharakan kalakki kto ,Hope_speech
115,karutha kottitta chettan endhokeya parayaney vivaram ulla arem kitiyille njelinjangu irikuvaariyandu vannu pettapolund ,Non_hope_speech
116,സർ വയറസ് പുറത്ത് എത്ര മിട്ടു കൊണ്ടാണ് നശിക്കുക അതിനു എത്ര മിനുട്ട് വരെ ആയുസ്സ് ഉണ്ടാകും ഒന്ന് പറനു തരുമോ സാർ ,Non_hope_speech
117,avnn oruuuu podann mathrmm oru narryi ,Non_hope_speech
118,ഇതു ചെറുത്‌ nഎന്തൊക്കെ ഇരിക്കുന്നു ,Non_hope_speech
119,സഞ്ചാരി പേര് കൊണ്ട് ആളുകളെ മനസിലാക്കുന്നത് ഒരു മാനസിക രോഗമാണ് ഇപ്പോഴും വൈകിയിട്ടില്ല ചികിൽസിച്ചു ശരിയാക്കാവുന്നതേ ഉള്ളൂ ,Non_hope_speech
120,rafi sinu നിന്റെ പെങ്ങളെ ഒരു കുണ്ടന് കെട്ടിച്ചു കൊടുക്ക് ,Non_hope_speech
121,പാവം ചൈന ,Non_hope_speech
122,god bless ,not-Malayalam
123,അവർ ഒരു കുഞ്ഞിനെ ദത്തെടുത്താൽ ആ കുഞ്ഞ് ,Non_hope_speech
124,2parkum matha pithakalundallo swantham makal ee reethiyil vivaaham kazhikkunnath oru matham pithakalk angeekarikan kazhiyilla ,Non_hope_speech
125,kevin paramanary ,Non_hope_speech
126,britasine parayan ninkk enth yogyatha und ,Non_hope_speech
127,ravi kumar iyalkku marikkan pediyano pedichano ippozhum jeevikkunnath ,Non_hope_speech
128,2anum pennum ketta vargam ,Non_hope_speech
129,ganjaslike anjanachinnu sulfikar ,Non_hope_speech
130,ഇന്ത്യയിൽ ഇപ്പോള് ചണക്കം ആണെന്ന് എല്ലാ വരും മനസ്സിലാക്കി ,Non_hope_speech
131,muhsina muthu grl ,not-Malayalam
132,ഇത് പ്രകൃതി നിയമത്തിന് എതിരാണ് ,Non_hope_speech
133,ivattakale konnu kala ,Non_hope_speech
134,like bro ,not-Malayalam
135,arun sir great ,not-Malayalam
136,abeer abi india entevrajyaman ella indiakrum ente sahidarai sahodaranmaran enn thanneyan njanum padichittullath oru india karanayathil abhimanikkunna oralan njanumnammal avre thirichadikkan malarthi adaikanm ennooke parayumbol athil baliyad avunnath pavm javnamaran ath manassilakk ,Non_hope_speech
137,admire ur knowledge enne kaalum 9 vayasin cheruthanu aswin njan polum pala karyangal padikunnath aswinde videosiloode anuoru karyam parayand ,Hope_speech
138,സഹോദരാ നമ്മുടെ പരിശുദ്ദ ദീനിലും ഇത് തെറ്റാണ് എന്ന് അറിയുക ,Non_hope_speech
139,arun sir big salute sonu nikesh ,not-Malayalam
140,kallanmarum rapistsum pedophilia karum ithu thanne parayum ,Non_hope_speech
141,kevin bjp kkaaran aakendath aayirunnurolling floor laughing rolling floor laughing rolling floor laughing ,Non_hope_speech
142,താങ്കളുടെ വീഡിയോസ് എല്ലാം useful ആണ് ബോറടിപ്പിക്കാതെ ഉള്ള അവതരണമാണ് നിങ്ങളെ മറ്റുള്ളവരിൽ നിന്നും വേറിട്ട് നിർത്തുന്നത് ഒരു ചെറിയ കാര്യം ഒന്ന് ശ്രദ്ധിക്കാമോ data എന്ന വാക്ക് ബഹുവചനമാണ് plural ആണ് datas എന്ന് വിഡിയോയിൽ പറയരുത് പ്ളീസ് datum എന്നതിന്റെ plural ആണ് data ഒരു പാട് ആളുകൾ ഈ തെറ്റ് വീഡിയോകളിൽ ആവർത്തിക്കുന്നു ബ്രൊ അങ്ങനെ പറയരുത് ‌ പ്ലീസ്‌ ,Hope_speech
143,വിളിച്ചുവരുത്തി കോട്ടും തന്ന് ഇൻസൾട്ട് ചെയ്യരുത് സായി ഫെയ്സ് ,Non_hope_speech
144,vishnu priya penungalk endha ivide karyam ,Non_hope_speech
145,ente malappuram ayal muslimanenkil ,Non_hope_speech
146,ith njaanang share cheyyuvaaa ,Non_hope_speech
147,natural aayitulla madhuram upayogikan patuvo neg ,Non_hope_speech
148,dr tell virus survival water ,not-Malayalam
149,ഇത്തരം വൃത്തികെട്ട കാര്യങ്ങളെ കെട്ടി പൊക്കി ആനയിച്ച് ജനകീയ കോടതി എന്ന പേരും നൽകിമഹത്വവൽക്കരിക്കുന്ന ഇത്തരം ഏർപ്പാടുകൾ അറപ്പുളവാക്കുന്നു ഈ വൃത്തികേടുകളെ അപലപിക്കാൻ മതിയായ വാക്കുകൾ പോലും കിട്ടുന്നില്ല ,Non_hope_speech
150,എന്താണേലും ഒരു കുട്ടി വേണമെങ്കിൽ ആണും പെണ്ണും വേണംഅതാണ് പ്രകൃതി ,Non_hope_speech
151,ethu tharam maskugal anu upayogikkrndathu onnu clear akki tharumoo ,Non_hope_speech
152,tangalude phone eetanenna paranje ,Non_hope_speech
153,ആരെയും ദൈവം ഇനി ഇതു പോലെ പരീക്ഷിക്കാതിരിക്കാൻ പ്രാർത്ഥിക്കാം ,Non_hope_speech
154,ayooo yathe plz sahikan pattunilla eniku eniku ammayillachachiii ,Hope_speech
155,സബ്സ്ക്രൈബ്nലൈക്nതിരിച്ചും ചെയ്യുംnഉറപ്പ് 100 ,Non_hope_speech
156,ഒരു ജനാധിപത്യ മതേതര ബഹുസ്വര രാജ്യത്ത് ജീവിക്കുന്ന മതവിശ്വാസി അഥവാ മുസ്ലിം എന്ന നിലയിൽnനിങ്ങളുടെ മത പുസ്തകമല്ല മറ്റു മനുഷ്യരുടെ യോഗ്യത നിശ്ചയിക്കാനുള്ള അളവ് കോൽ നിങ്ങക്ക് അതിൽ വിശ്വസിക്കാം വിശ്വസികാതിരിക്കാം ,Hope_speech
157,thankalude sexual orientation alla avarde ,Non_hope_speech
158,randu kundanmarum poyi chavada panni ,Non_hope_speech
159,endhayalum 2 penkutikalude jeevidham rakshapettu ,Non_hope_speech
160,enthinaanu vishamikkunath njangalellavarum koodeyille suryamma god bless ,Hope_speech
161,anu sree അതാണ് എന്റെയും ആഗ്രഹം ,Non_hope_speech
162,ശെരിക്കും ഇവരോട് ബഹുമാനം തോന്നുന്നു ഇങ്ങനെ ജനിച്ചിട്ടും ചുരിതാറും ഇട്ട് മേക്കപ്പും ഇട്ട് നടക്കുന്നവന്മാരോട് പുച്ഛം തോന്നുന്നു ,Hope_speech
163,mad titan true ,not-Malayalam
164,secure ആവണം എങ്കിൽ എന്റെ ഫോൺ തന്നെ കിണറ്റിൽ ഇടേണ്ടി വരും ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു ചിരിക്കുന്ന നിലയിൽ ഉരുളുന്നു honor 8x ,Non_hope_speech
165,ann maria love ann maria smiling face hearts ,not-Malayalam
166,2 ഊളകൾ ഹഹ ആണും പെണ്ണും കേട്ട 2 നീച നന്മകൾ ,Non_hope_speech
167,കെവിൻ എന്ത് മൈരാണ് പറയുന്നത് എണീറ്റു പോടാ ,Non_hope_speech
168,umban marea poorimakal ,Non_hope_speech
169,കണ്ണിൽ ഉണ്ടാവുന്ന discoloration brown spots ,Non_hope_speech
170,എഴുനേറ്റ് പോടാ മൈരേ ,Non_hope_speech
171,sujith suji said ,not-Malayalam
172,yup bro disgusting ,not-Malayalam
173,redmi vivo oppo nphone kiull apk data collect chymoo ,Non_hope_speech
174,mumbai police ile avum ,Non_hope_speech
175,da kevine ni ethu edakidak enthu padikanam enna parayane ,Non_hope_speech
176,ഇത് കാണുന്ന രാജു ചേട്ടൻ ,Non_hope_speech
177,38 രാജ്യങ്ങൾ ഗേ വിവാഹം നിയമവിധേയമാക്കി ,Non_hope_speech
